"n_distributor_id","name","vdt","vno","items"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120187,"35921_,35922_,34751_,26187_,22311_,26009_,30395_,28372_,28396_,22309_,28762_,26184_,32057_,19761_,22823_,28393_,28335_,22750_,28336_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120188,"40782_,39980_,42496_,36655_,40835_,36307_,37057_,40849_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120189,"41930_,41270_,40780_,39941_,41783_,7711_,41547_,41383_,40741_,41617_,40284_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120190,"14445_,39342_,3690_,19958_,37780_,22823_,6137_,28438_,40641_,6072_,29869_,40749_,33864_,15340_,34784_,21736_,34083_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120191,"30769_,39261_,26125_,74_,23340_,2654_,21353_,28656_,1428_,5112_,1423_,33248_,4993_,4612_,8532_,31574_,13752_,2642_,36132_,31501_,17399_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120192,"10873_,34208_,6558_,5372_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120193,"8263_,4814_,37594_,28372_,38281_,36005_,41244_,37712_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120194,"31841_,7615_,23718_,3436_,12107_,40491_,26189_,5116_,30645_,28920_,19237_,2620_,4558_,3229_,24894_,2408_,2668_,41028_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120195,"12370_,14354_,13123_,3396_,9000_,1002_,9426_,14300_,5451_,496_,5452_,2627_,8796_,11503_,3428_,9179_,12281_,6277_,9438_,19471_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120196,"8685_,29734_,18498_,32079_,27679_,34511_,11556_,36088_,497_,11266_,21319_,13643_,32024_,6726_,20546_,17534_,9843_,15531_,12669_,37813_,37805_,38337_,28393_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120197,"6692_,9767_,31979_,33506_,13960_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120198,"26263_,31574_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120199,"32079_,2539_,11775_,40650_,11750_,21995_,32771_,36883_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120200,"16860_,25954_,43134_,34108_,40895_,38777_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120201,"11583_,35922_,10382_,11575_,32695_,25752_,33203_,18627_,30395_,29749_,39267_,25973_,6277_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120202,"26152_,3208_,22626_,25824_,17313_,22250_,36690_,5052_,3750_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120203,"42928_,43515_,43513_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120204,"3396_,36651_,31964_,39755_,19733_,39245_,18627_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120205,"11809_,10791_,34626_,37725_,40922_,5121_,39240_,16479_,11266_,35203_,33166_,39308_,24925_,28498_,37615_,33938_,37617_,6311_,39268_,20361_,21721_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120206,"40683_,31145_,36674_,32428_,38557_,31979_,37655_,37712_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120207,"11040_,26003_,16731_,7364_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120208,"14191_,3078_,40999_,24261_,39927_,36754_,3208_,33984_,34208_,35409_,41520_,19958_,8050_,11969_,19760_,4993_,25750_,8788_,33042_,12464_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120209,"17335_,166_,37982_,11805_,24478_,39768_,35574_,5295_,5385_,8795_,26189_,26187_,3908_,36307_,32727_,2649_,36883_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120210,"25745_,36709_,28627_,16372_,22823_,43244_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120211,"37628_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120212,"28785_,40434_,43030_,5121_,10284_,33170_,2627_,8211_,22309_,13673_,28026_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120213,"30472_,6243_,20571_,2701_,30398_,13013_,16069_,38452_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120214,"37365_,40822_,39284_,35927_,38581_,40258_,40732_,40547_,39273_,38531_,39274_,39293_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120215,"32461_,32724_,33888_,34557_,34684_,33889_,32637_,34306_,33984_,31143_,30633_,33169_,34658_,33506_,32640_,30703_,34390_,33246_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120216,"26260_,41177_,18780_,31354_,26448_,36169_,28133_,22750_,16670_,37653_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120217,"3340_,34559_,2388_,41925_,17330_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120218,"39292_,4707_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120219,"9477_,39495_,14300_,496_,26206_,13477_,12490_,4793_,26175_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120220,"32079_,12949_,36204_,13144_,5245_,30148_,40573_,37583_,37582_,17635_,36205_,2609_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120221,"15196_,34713_,37586_,30398_,28396_,17344_,26184_,5554_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120222,"8779_,39264_,32771_,15986_,16293_,9238_,37628_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120223,"3241_,5422_,523_,8223_,173_,6329_,11096_,1406_,4089_,11244_,5280_,2763_,164_,4558_,3213_,5052_,3256_,6283_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120224,"19956_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120225,"36657_,20513_,10525_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120226,"18284_,7538_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120227,"36618_,38639_,3164_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120228,"758_,11587_,19759_,2388_,38760_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120229,"32694_,3712_,16372_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120230,"40641_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120231,"24683_,43269_,36308_,15340_,495_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120232,"5245_,5246_,26184_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120233,"3078_,27537_,5421_,36396_,10203_,19354_,10387_,16854_,4793_,30446_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120234,"9411_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120235,"26187_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120236,"39267_,32057_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120237,"35922_,35935_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120238,"5373_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120239,"34094_,20914_,16434_,41080_,13662_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120240,"42165_,43269_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120241,"35986_,27354_,40071_,39731_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120242,"27354_,40071_,34188_,39731_,35985_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120243,"18542_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120244,"41318_,29452_,8783_,37653_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120245,"32020_,31778_,35420_,2628_,2425_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120246,"37432_,24886_,36249_,13000_,26658_,12365_,40627_,3429_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120247,"26203_,37882_,14300_,12264_,2987_,30398_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120248,"37725_,14333_,18515_,37813_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120249,"1584_,37725_,4804_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120250,"12370_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120251,"28754_,31981_,31979_,28396_,8538_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120252,"32991_,41342_,40951_,33005_,4707_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120253,"41153_,42048_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120254,"38077_,11573_,14300_,11575_,7631_,11757_,2625_,36094_,1993_,4794_,39300_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120255,"40922_,25777_,42329_,32537_,2623_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120256,"14372_,39495_,19958_,269_,4699_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120257,"14372_,19958_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120258,"28788_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120259,"17313_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120260,"39980_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120261,"35927_,37629_,23280_,9605_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120262,"29742_,39262_,40912_,37629_,37628_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120263,"37117_,37882_,30200_,16293_,2367_,3012_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120264,"6837_,6669_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120265,"33399_,35986_,32993_,33005_,18781_,21090_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120266,"19631_,6768_,23149_,8534_,14090_,33163_,24901_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120267,"14372_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120268,"23718_,37882_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120269,"17905_,31543_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120270,"36660_,9179_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120271,"3436_,40782_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120272,"28078_,21088_,31354_,2642_,4804_,21090_,3692_,3429_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120273,"23718_,35924_,35922_,22709_,42048_,1406_,4128_,10526_,20350_,2630_,38764_,3688_,13612_,9411_,28762_,11742_,2622_,9429_,28336_,3429_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120274,"1002_,9405_,9411_,9117_,12464_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120275,"38111_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120276,"33168_,3689_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120277,"20513_,33114_,13016_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120278,"35926_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120279,"40904_,40205_,43217_,10539_,14010_,4555_,8421_,13684_,32720_,28431_,4130_,33969_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120280,"41384_,32079_,8782_,26008_,28392_,16293_,42767_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120281,"17335_,6329_,26190_,37068_,13684_,5554_,15340_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120282,"39452_,32557_,25818_,35922_,30644_,39264_,2879_,28372_,35743_,2622_,32055_,4707_,32070_,4864_,25778_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120283,"12462_,20635_,8990_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120284,"5842_,41843_,4880_,37654_,39228_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120285,"10207_,43220_,35679_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120286,"12283_,20373_,37691_,37527_,3165_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120287,"27410_,6072_,34269_,19576_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120288,"11546_,3436_,2444_,42046_,823_,43249_,5049_,26174_,28769_,2425_,1991_,41028_,35935_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120289,"39277_,30768_,39278_,41007_,29742_,8803_,38777_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120290,"11551_,40782_,8795_,2627_,26189_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120291,"26194_,39941_,13123_,26195_,26329_,26190_,26192_,26196_,26335_,26309_,26191_,26188_,1989_,1994_,1991_,31354_,13672_,15986_,13673_,1993_,495_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120292,"6837_,20513_,38097_,8421_,14010_,31377_,20571_,42048_,34208_,33168_,33169_,33170_,19011_,6864_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120293,"41408_,42448_,41285_,7711_,42926_,42927_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120294,"41433_,39939_,42636_,40278_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120295,"34702_,22221_,21113_,31223_,39495_,39233_,10297_,21102_,5372_,28396_,13673_,4793_,2619_,24689_,3694_,1399_,4794_,3215_,21721_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120296,"41307_,41156_,39942_,42140_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120297,"12264_,3402_,32980_,16069_,29314_,38452_,40532_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120298,"40767_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120299,"1208_,35926_,35925_,35922_,22709_,17318_,34506_,28335_,20994_,32727_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120300,"12370_,26203_,15979_,35922_,9021_,26491_,26010_,23567_,8780_,8605_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120301,"11197_,42010_,42159_,9717_,34725_,15605_,25954_,32084_,41631_,9843_,5370_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120302,"12372_,41260_,17670_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120303,"2138_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120304,"19865_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120305,"495_,498_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120306,"36625_,36599_,2444_,39318_,35954_,10786_,29742_,19951_,29749_,13013_,9136_,17635_,33215_,13104_,12464_,22750_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120307,"4615_,39505_,4074_,2254_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120308,"3208_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120309,"497_,31354_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120310,"25962_,2628_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120311,"35395_,3889_,35404_,4009_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120312,"10107_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120313,"36618_,2628_,2425_,28396_,2871_,15986_,26184_,2367_,12479_,22047_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120314,"41726_,41728_,26466_,30398_,6867_,23602_,4849_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120315,"26315_,10896_,31405_,31219_,1414_,8042_,32636_,36291_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120316,"33367_,38318_,41153_,40874_,39994_,25821_,5451_,31964_,4992_,42855_,40307_,39272_,20994_,4707_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120317,"41712_,35922_,41842_,23359_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120318,"19731_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120319,"33186_,19483_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120320,"12283_,10393_,13969_,17205_,36305_,38473_,38472_,10387_,20350_,33166_,19922_,11775_,2627_,14906_,22595_,2658_,30753_,2660_,8211_,1994_,9461_,2425_,28920_,36307_,40893_,33697_,12280_,37057_,39317_,40849_,10516_,2367_,2622_,2625_,2623_,1993_,2628_,36292_,42026_,41080_,36109_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120321,"43174_,25942_,496_,31756_,26189_,9137_,33183_,2439_,9461_,8796_,9034_,5554_,4804_,8992_,37628_,39239_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120322,"32818_,35982_,2627_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120323,"37640_,39292_,24196_,5887_,21049_,8605_,42026_,8248_,5842_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120324,"19792_,13959_,28820_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120325,"10839_,6073_,38558_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120326,"25733_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120327,"24926_,31354_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120328,"31488_,296_,4804_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120329,"39292_,40071_,36307_,495_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120330,"9027_,9028_,9026_,9073_,8974_,9103_,12372_,3436_,8701_,9068_,8779_,9405_,17905_,28760_,9019_,21988_,28820_,42143_,9219_,33005_,9408_,9411_,8780_,8781_,9055_,28762_,940_,18304_,9072_,974_,8976_,2408_,12464_,6277_,9449_,4858_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120331,"24675_,7248_,25941_,25945_,11575_,1423_,23358_,11725_,8783_,9408_,2623_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120332,"9002_,8800_,9000_,8971_,1002_,9161_,12940_,12462_,965_,9426_,19167_,9003_,26030_,9145_,28979_,29322_,9146_,9158_,9137_,29333_,36287_,8796_,8986_,36308_,9034_,42052_,8782_,29337_,19237_,9119_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120333,"41982_,28735_,26189_,30200_,28762_,26322_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120334,"40874_,34893_,36615_,32842_,35364_,33183_,37804_,32024_,36800_,36067_,41090_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120335,"28887_,28367_,8427_,28841_,23541_,25997_,3421_,31155_,18372_,28489_,25750_,3788_,3908_,12427_,11757_,3353_,9588_,21690_,13144_,8605_,5301_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120336,"15403_,17325_,34208_,32079_,35922_,20456_,30768_,33169_,2627_,28392_,25947_,34050_,32084_,9774_,2254_,40749_,35803_,43244_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120337,"19351_,37434_,41153_,32079_,42838_,17960_,11969_,28715_,33820_,31192_,35928_,33183_,9180_,28762_,1993_,28393_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120338,"40760_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120339,"26203_,37725_,37640_,39292_,23364_,31972_,14333_,34226_,31979_,31567_,19850_,32727_,8538_,13960_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120340,"17338_,3453_,36645_,11189_,2418_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120341,"37982_,8211_,2620_,43220_,22047_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120342,"17204_,3436_,36674_,28651_,17330_,13672_,3693_,10516_,32640_,12365_,20994_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120343,"41467_,3685_,3960_,33209_,35963_,33193_,33592_,11736_,2628_,8534_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120344,"42098_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120345,"41621_,36305_,41749_,37640_,33183_,30398_,37057_,41616_,34175_,36292_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120346,"9082_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120347,"40784_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120348,"13000_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120349,"43230_,38098_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120350,"26670_,38486_,497_,5452_,269_,14333_,25777_,34797_,13672_,26448_,43244_,25778_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120351,"12282_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120352,"6093_,36802_,26448_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120353,"41917_,31350_,28683_,12264_,34654_,39264_,38516_,2659_,29869_,22039_,20038_,32070_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120354,"4804_,25106_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120355,"26355_,14300_,10387_,3304_,8421_,28863_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120356,"6073_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120357,"20456_,6332_,33545_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120358,"14793_,12264_,19735_,1988_,41705_,17905_,28396_,31354_,11775_,498_,5842_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120359,"18301_,42821_,42416_,14906_,22313_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120360,"2787_,40865_,20373_,12264_,3765_,28371_,8962_,37588_,22823_,5452_,26191_,33183_,9136_,8961_,42155_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120361,"35922_,25946_,25954_,2628_,35931_,28393_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120362,"28325_,11808_,29742_,37591_,8449_,10525_,2628_,40595_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120363,"37367_,11806_,33209_,26405_,28396_,21049_,3693_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120364,"32898_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120365,"20726_,26482_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120366,"25942_,2987_,18627_,31354_,11757_,32238_,30200_,32919_,19011_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120367,"28664_,35389_,30791_,3267_,11187_,37604_,25773_,28492_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120368,"228_,39973_,7263_,10382_,39298_,22025_,6842_,2879_,28046_,34444_,31354_,23768_,31686_,30703_,4707_,2690_,1578_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120369,"3688_,849_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120370,"31750_,3269_,38473_,2627_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120371,"23170_,4858_,29814_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120372,"5373_,6612_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120373,"40574_,38486_,19923_,28896_,17330_,23145_,9917_,2408_,11180_,8538_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120374,"36807_,41767_,41871_,8785_,18608_,10801_,26191_,15128_,17670_,43269_,3216_,8976_,8490_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120375,"40973_,1028_,26296_,33987_,2658_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120376,"28687_,26296_,34864_,10923_,6243_,25824_,41141_,33896_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120377,"2444_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120378,"37640_,31354_,13726_,15986_,40532_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120379,"36749_,31750_,37432_,5245_,2627_,32738_,26370_,37805_,29985_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120380,"15196_,36807_,33815_,6284_,13954_,13953_,43251_,39991_,40835_,33820_,40307_,4793_,4794_,40627_,17343_,6073_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120381,"38772_,35922_,2628_,2425_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120382,"16462_,2787_,37434_,42800_,35922_,22595_,8486_,25987_,36005_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120383,"11566_,17565_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120384,"41435_,36945_,7441_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120385,"4707_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120386,"27644_,20350_,3693_,19477_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120387,"31056_,19767_,38507_,2829_,4727_,26187_,23085_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120388,"5452_,16468_,41082_,2439_,26448_,37057_,17534_,37800_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120389,"12283_,9112_,3208_,43030_,2987_,38564_,29482_,33183_,12479_,9475_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120390,"41165_,41435_,26519_,41333_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120391,"37489_,39477_,7441_,32800_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120392,"40779_,3208_,42416_,34753_,20606_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120393,"33288_,7250_,5864_,8050_,35324_,16372_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120394,"9767_,28396_,2393_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120395,"41669_,34050_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120396,"26203_,35420_,28564_,25942_,28614_,28625_,26190_,26196_,25940_,25946_,25776_,26191_,25800_,32238_,30200_,25777_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120397,"41968_,5462_,20571_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120398,"11590_,31808_,21252_,18284_,34418_,25946_,26187_,38766_,2439_,21049_,27377_,33186_,3345_,4707_,3692_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120399,"41496_,3333_,32400_,21907_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120400,"40494_,17328_,8533_,13126_,2987_,28396_,42047_,3345_,2229_,40951_,4793_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120401,"40032_,8606_,31981_,36307_,32919_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120402,"12283_,24261_,17328_,19958_,30926_,26448_,17341_,35662_,38558_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120403,"16626_,34050_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120404,"43244_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120405,"13132_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120406,"15344_,27354_,10087_,20315_,33187_,16372_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120407,"11507_,38764_,13612_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120408,"29522_,32799_,32800_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120409,"15344_,11556_,42026_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120410,"25777_,13689_,25778_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120411,"2254_,32063_,8534_,32057_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120412,"31756_,35921_,37640_,33617_,14304_,8987_,12659_,14318_,14319_,18728_,32055_,37654_,28336_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120413,"40969_,40974_,35933_,39599_,42496_,41864_,37057_,40688_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120414,"37057_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120415,"3790_,17905_,11725_,32084_,32063_,28714_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120416,"41577_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120417,"42176_,41821_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120418,"17320_,41154_,36645_,41656_,20546_,28499_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120419,"41158_,2627_,38932_,40898_,2688_,2622_,43428_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120420,"28915_,36258_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120421,"14371_,17325_,34050_,18781_"
34553,Ashirwad Distributors - Nagpur,2023-02-16,120422,"24352_,5462_,37740_,41342_,34444_,32738_,11742_"
