time_slot,n_distributor_id,dist_name,scan_date,challan_count,total_line_items,item_value,quantity,scan_data,hour,active_hour,previous_day_pending_quantum,actual_quantum,left_quantum,current_quantum,pending_quantum,total_quantum,manpower
2022-04-14 03:00:00,5050.0,Medicos,2022-04-14,2.0,9.0,2715.88,27.0,2022-04-14,3,0,0,2.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 04:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-14 05:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 06:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 07:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 08:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 09:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 10:00:00,5050.0,Medicos,2022-04-14,0.0,0.0,0.0,0.0,0,10,1,18,0.0,0.0,0.0,0.0,18.0,0.0
2022-04-14 11:00:00,5050.0,Medicos,2022-04-14,2.0,27.0,7983.63,124.0,2022-04-14,11,1,0,2.0,0.0,0.0,0.0,0.0,0.0
2022-04-14 12:00:00,5050.0,Medicos,2022-04-14,11.0,64.0,26120.95,233.0,2022-04-14,12,1,0,11.0,0.0,2.0,0.0,2.0,0.0
2022-04-14 13:00:00,5050.0,Medicos,2022-04-14,53.0,361.0,139639.75,1319.0,2022-04-14,13,1,0,53.0,0.0,11.0,0.0,11.0,0.0
2022-04-14 14:00:00,5050.0,Medicos,2022-04-14,81.0,443.0,124853.27,1751.0,2022-04-14,14,1,0,81.0,0.0,53.0,0.0,53.0,1.0
2022-04-14 15:00:00,5050.0,Medicos,2022-04-14,62.0,298.0,115992.03,1350.0,2022-04-14,15,1,0,62.0,0.0,81.0,0.0,81.0,2.0
2022-04-14 16:00:00,5050.0,Medicos,2022-04-14,32.0,108.0,57629.39,455.0,2022-04-14,16,1,0,32.0,0.0,62.0,0.0,62.0,1.0
2022-04-14 17:00:00,5050.0,Medicos,2022-04-14,22.0,154.0,40606.05,625.0,2022-04-14,17,1,0,22.0,0.0,32.0,0.0,32.0,1.0
2022-04-14 18:00:00,5050.0,Medicos,2022-04-14,19.0,102.0,60707.67,754.0,2022-04-14,18,1,0,19.0,0.0,22.0,0.0,22.0,0.0
2022-04-14 19:00:00,5050.0,Medicos,2022-04-14,22.0,83.0,24162.45,412.0,2022-04-14,19,1,0,22.0,0.0,19.0,0.0,19.0,0.0
2022-04-14 20:00:00,5050.0,Medicos,2022-04-14,22.0,70.0,20698.13,304.0,2022-04-14,20,1,0,22.0,0.0,22.0,0.0,22.0,0.0
2022-04-14 21:00:00,5050.0,Medicos,2022-04-14,32.0,92.0,25271.64,387.0,2022-04-14,21,1,0,32.0,0.0,22.0,0.0,22.0,0.0
2022-04-14 22:00:00,5050.0,Medicos,2022-04-14,11.0,33.0,9779.49,125.0,2022-04-14,22,1,0,11.0,0.0,32.0,0.0,32.0,1.0
2022-04-14 23:00:00,5050.0,Medicos,2022-04-14,6.0,22.0,6541.53,92.0,2022-04-14,23,0,0,6.0,0.0,11.0,0.0,0.0,0.0
2022-04-15 00:00:00,5050.0,Medicos,2022-04-15,3.0,7.0,1552.73,30.0,2022-04-15,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0
2022-04-15 01:00:00,5050.0,Medicos,2022-04-15,6.0,19.0,4896.22,272.0,2022-04-15,1,0,0,6.0,0.0,3.0,0.0,0.0,0.0
2022-04-15 02:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,6.0,0.0,0.0,0.0
2022-04-15 03:00:00,5050.0,Medicos,2022-04-15,1.0,2.0,720.63,9.0,2022-04-15,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 04:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-15 05:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 06:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 07:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 08:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 09:00:00,5050.0,Medicos,2022-04-15,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 10:00:00,5050.0,Medicos,2022-04-15,2.0,19.0,4227.0,38.0,2022-04-15,10,1,16,2.0,0.0,0.0,0.0,16.0,0.0
2022-04-15 11:00:00,5050.0,Medicos,2022-04-15,6.0,34.0,14302.57,116.0,2022-04-15,11,1,0,6.0,0.0,2.0,0.0,2.0,0.0
2022-04-15 12:00:00,5050.0,Medicos,2022-04-15,9.0,47.0,14049.61,179.0,2022-04-15,12,1,0,9.0,0.0,6.0,0.0,6.0,0.0
2022-04-15 13:00:00,5050.0,Medicos,2022-04-15,39.0,294.0,89225.08,1060.0,2022-04-15,13,1,0,39.0,0.0,9.0,0.0,9.0,0.0
2022-04-15 14:00:00,5050.0,Medicos,2022-04-15,67.0,302.0,122652.06,1396.0,2022-04-15,14,1,0,67.0,0.0,39.0,0.0,39.0,1.0
2022-04-15 15:00:00,5050.0,Medicos,2022-04-15,50.0,369.0,166926.64,2187.0,2022-04-15,15,1,0,50.0,0.0,67.0,0.0,67.0,1.0
2022-04-15 16:00:00,5050.0,Medicos,2022-04-15,223.0,777.0,389107.67,8297.0,2022-04-15,16,1,0,223.0,0.0,50.0,0.0,50.0,1.0
2022-04-15 17:00:00,5050.0,Medicos,2022-04-15,65.0,194.0,107790.11,2476.0,2022-04-15,17,1,0,65.0,0.0,223.0,0.0,223.0,4.0
2022-04-15 18:00:00,5050.0,Medicos,2022-04-15,53.0,160.0,111877.27,1602.0,2022-04-15,18,1,0,53.0,0.0,65.0,0.0,65.0,1.0
2022-04-15 19:00:00,5050.0,Medicos,2022-04-15,44.0,190.0,108521.48,1262.0,2022-04-15,19,1,0,44.0,0.0,53.0,0.0,53.0,1.0
2022-04-15 20:00:00,5050.0,Medicos,2022-04-15,88.0,228.0,58391.22,1005.0,2022-04-15,20,1,0,88.0,0.0,44.0,0.0,44.0,1.0
2022-04-15 21:00:00,5050.0,Medicos,2022-04-15,71.0,237.0,108571.83,1447.0,2022-04-15,21,1,0,71.0,0.0,88.0,0.0,88.0,2.0
2022-04-15 22:00:00,5050.0,Medicos,2022-04-15,16.0,40.0,9460.29,196.0,2022-04-15,22,1,0,16.0,0.0,71.0,0.0,71.0,1.0
2022-04-15 23:00:00,5050.0,Medicos,2022-04-15,5.0,10.0,4045.97,60.0,2022-04-15,23,0,0,5.0,0.0,16.0,0.0,0.0,0.0
2022-04-16 00:00:00,5050.0,Medicos,2022-04-16,3.0,11.0,2434.0,21.0,2022-04-16,0,0,0,3.0,0.0,5.0,0.0,0.0,0.0
2022-04-16 01:00:00,5050.0,Medicos,2022-04-16,1.0,1.0,265.79,1.0,2022-04-16,1,0,0,1.0,0.0,3.0,0.0,0.0,0.0
2022-04-16 02:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-16 03:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 04:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 05:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 06:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 07:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 08:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 09:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 10:00:00,5050.0,Medicos,2022-04-16,0.0,0.0,0.0,0.0,0,10,1,9,0.0,0.0,0.0,0.0,9.0,0.0
2022-04-16 11:00:00,5050.0,Medicos,2022-04-16,10.0,44.0,18675.38,144.0,2022-04-16,11,1,0,10.0,0.0,0.0,0.0,0.0,0.0
2022-04-16 12:00:00,5050.0,Medicos,2022-04-16,14.0,90.0,37102.64,490.0,2022-04-16,12,1,0,14.0,0.0,10.0,0.0,10.0,0.0
2022-04-16 13:00:00,5050.0,Medicos,2022-04-16,50.0,326.0,107767.85,1244.0,2022-04-16,13,1,0,50.0,0.0,14.0,0.0,14.0,0.0
2022-04-16 14:00:00,5050.0,Medicos,2022-04-16,62.0,295.0,99727.55,1164.0,2022-04-16,14,1,0,62.0,0.0,50.0,0.0,50.0,1.0
2022-04-16 15:00:00,5050.0,Medicos,2022-04-16,59.0,303.0,103772.66,1430.0,2022-04-16,15,1,0,59.0,0.0,62.0,0.0,62.0,1.0
2022-04-16 16:00:00,5050.0,Medicos,2022-04-16,40.0,154.0,52564.33,771.0,2022-04-16,16,1,0,40.0,0.0,59.0,0.0,59.0,1.0
2022-04-16 17:00:00,5050.0,Medicos,2022-04-16,27.0,153.0,44664.9,639.0,2022-04-16,17,1,0,27.0,0.0,40.0,0.0,40.0,1.0
2022-04-16 18:00:00,5050.0,Medicos,2022-04-16,37.0,188.0,67300.43,901.0,2022-04-16,18,1,0,37.0,0.0,27.0,0.0,27.0,1.0
2022-04-16 19:00:00,5050.0,Medicos,2022-04-16,46.0,211.0,64777.74,1096.0,2022-04-16,19,1,0,46.0,0.0,37.0,0.0,37.0,1.0
2022-04-16 20:00:00,5050.0,Medicos,2022-04-16,26.0,68.0,55009.13,431.0,2022-04-16,20,1,0,26.0,0.0,46.0,0.0,46.0,1.0
2022-04-16 21:00:00,5050.0,Medicos,2022-04-16,41.0,182.0,66179.32,893.0,2022-04-16,21,1,0,41.0,0.0,26.0,0.0,26.0,0.0
2022-04-16 22:00:00,5050.0,Medicos,2022-04-16,26.0,87.0,27929.38,487.0,2022-04-16,22,1,0,26.0,0.0,41.0,0.0,41.0,1.0
2022-04-16 23:00:00,5050.0,Medicos,2022-04-16,8.0,31.0,8144.21,120.0,2022-04-16,23,0,0,8.0,0.0,26.0,0.0,0.0,0.0
2022-04-17 00:00:00,5050.0,Medicos,2022-04-17,6.0,26.0,7535.88,76.0,2022-04-17,0,0,0,6.0,0.0,8.0,0.0,0.0,0.0
2022-04-17 01:00:00,5050.0,Medicos,2022-04-17,1.0,2.0,124.18,5.0,2022-04-17,1,0,0,1.0,0.0,6.0,0.0,0.0,0.0
2022-04-17 02:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-17 03:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 04:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 05:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 06:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 07:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 08:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 09:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 10:00:00,5050.0,Medicos,2022-04-17,0.0,0.0,0.0,0.0,0,10,1,15,0.0,0.0,0.0,0.0,15.0,0.0
2022-04-17 11:00:00,5050.0,Medicos,2022-04-17,1.0,17.0,7282.78,65.0,2022-04-17,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-17 12:00:00,5050.0,Medicos,2022-04-17,7.0,84.0,34044.03,457.0,2022-04-17,12,1,0,7.0,0.0,1.0,0.0,1.0,0.0
2022-04-17 13:00:00,5050.0,Medicos,2022-04-17,16.0,106.0,48056.1,476.0,2022-04-17,13,1,0,16.0,0.0,7.0,0.0,7.0,0.0
2022-04-17 14:00:00,5050.0,Medicos,2022-04-17,25.0,264.0,86470.76,961.0,2022-04-17,14,1,0,25.0,0.0,16.0,0.0,16.0,0.0
2022-04-17 15:00:00,5050.0,Medicos,2022-04-17,15.0,81.0,38653.52,377.0,2022-04-17,15,1,0,15.0,0.0,25.0,0.0,25.0,0.0
2022-04-17 16:00:00,5050.0,Medicos,2022-04-17,20.0,191.0,79146.17,718.0,2022-04-17,16,1,0,20.0,0.0,15.0,0.0,15.0,0.0
2022-04-17 17:00:00,5050.0,Medicos,2022-04-17,17.0,127.0,43657.26,361.0,2022-04-17,17,1,0,17.0,0.0,20.0,0.0,20.0,0.0
2022-04-17 18:00:00,5050.0,Medicos,2022-04-17,8.0,233.0,75710.35,998.0,2022-04-17,18,1,0,8.0,0.0,17.0,0.0,17.0,0.0
2022-04-17 19:00:00,5050.0,Medicos,2022-04-17,3.0,5.0,1257.01,12.0,2022-04-17,19,1,0,3.0,0.0,8.0,0.0,8.0,0.0
2022-04-17 20:00:00,5050.0,Medicos,2022-04-17,6.0,11.0,2712.75,54.0,2022-04-17,20,1,0,6.0,0.0,3.0,0.0,3.0,0.0
2022-04-17 21:00:00,5050.0,Medicos,2022-04-17,5.0,9.0,1718.56,28.0,2022-04-17,21,1,0,5.0,0.0,6.0,0.0,6.0,0.0
2022-04-17 22:00:00,5050.0,Medicos,2022-04-17,9.0,26.0,5214.81,69.0,2022-04-17,22,1,0,9.0,0.0,5.0,0.0,5.0,0.0
2022-04-17 23:00:00,5050.0,Medicos,2022-04-17,2.0,8.0,2616.73,45.0,2022-04-17,23,0,0,2.0,0.0,9.0,0.0,0.0,0.0
2022-04-18 00:00:00,5050.0,Medicos,2022-04-18,5.0,28.0,7144.93,62.0,2022-04-18,0,0,0,5.0,0.0,2.0,0.0,0.0,0.0
2022-04-18 01:00:00,5050.0,Medicos,2022-04-18,1.0,1.0,112.2,6.0,2022-04-18,1,0,0,1.0,0.0,5.0,0.0,0.0,0.0
2022-04-18 02:00:00,5050.0,Medicos,2022-04-18,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-18 03:00:00,5050.0,Medicos,2022-04-18,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18 04:00:00,5050.0,Medicos,2022-04-18,1.0,1.0,188.56,2.0,2022-04-18,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-18 05:00:00,5050.0,Medicos,2022-04-18,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-18 06:00:00,5050.0,Medicos,2022-04-18,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18 07:00:00,5050.0,Medicos,2022-04-18,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18 08:00:00,5050.0,Medicos,2022-04-18,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18 09:00:00,5050.0,Medicos,2022-04-18,1.0,1.0,216.94,2.0,2022-04-18,9,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-18 10:00:00,5050.0,Medicos,2022-04-18,3.0,10.0,2763.28,72.0,2022-04-18,10,1,10,3.0,0.0,1.0,0.0,10.0,0.0
2022-04-18 11:00:00,5050.0,Medicos,2022-04-18,3.0,64.0,25091.04,205.0,2022-04-18,11,1,0,3.0,0.0,3.0,0.0,3.0,0.0
2022-04-18 12:00:00,5050.0,Medicos,2022-04-18,19.0,140.0,48492.55,499.0,2022-04-18,12,1,0,19.0,0.0,3.0,0.0,3.0,0.0
2022-04-18 13:00:00,5050.0,Medicos,2022-04-18,79.0,531.0,164763.1,2330.0,2022-04-18,13,1,0,79.0,0.0,19.0,0.0,19.0,0.0
2022-04-18 14:00:00,5050.0,Medicos,2022-04-18,88.0,581.0,170165.69,2325.0,2022-04-18,14,1,0,88.0,0.0,79.0,0.0,79.0,1.0
2022-04-18 15:00:00,5050.0,Medicos,2022-04-18,86.0,486.0,150809.76,2193.0,2022-04-18,15,1,0,86.0,0.0,88.0,0.0,88.0,2.0
2022-04-18 16:00:00,5050.0,Medicos,2022-04-18,61.0,347.0,170114.56,1926.0,2022-04-18,16,1,0,61.0,0.0,86.0,0.0,86.0,2.0
2022-04-18 17:00:00,5050.0,Medicos,2022-04-18,48.0,207.0,90428.09,1103.0,2022-04-18,17,1,0,48.0,0.0,61.0,0.0,61.0,1.0
2022-04-18 18:00:00,5050.0,Medicos,2022-04-18,32.0,185.0,74367.23,874.0,2022-04-18,18,1,0,32.0,0.0,48.0,0.0,48.0,1.0
2022-04-18 19:00:00,5050.0,Medicos,2022-04-18,26.0,95.0,43242.83,380.0,2022-04-18,19,1,0,26.0,0.0,32.0,0.0,32.0,1.0
2022-04-18 20:00:00,5050.0,Medicos,2022-04-18,36.0,106.0,43622.67,649.0,2022-04-18,20,1,0,36.0,0.0,26.0,0.0,26.0,0.0
2022-04-18 21:00:00,5050.0,Medicos,2022-04-18,46.0,257.0,62442.41,1062.0,2022-04-18,21,1,0,46.0,0.0,36.0,0.0,36.0,1.0
2022-04-18 22:00:00,5050.0,Medicos,2022-04-18,18.0,60.0,24690.5,284.0,2022-04-18,22,1,0,18.0,0.0,46.0,0.0,46.0,1.0
2022-04-18 23:00:00,5050.0,Medicos,2022-04-18,9.0,16.0,4470.19,63.0,2022-04-18,23,0,0,9.0,0.0,18.0,0.0,0.0,0.0
2022-04-19 00:00:00,5050.0,Medicos,2022-04-19,7.0,22.0,8625.95,112.0,2022-04-19,0,0,0,7.0,0.0,9.0,0.0,0.0,0.0
2022-04-19 01:00:00,5050.0,Medicos,2022-04-19,2.0,7.0,4232.24,53.0,2022-04-19,1,0,0,2.0,0.0,7.0,0.0,0.0,0.0
2022-04-19 02:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-19 03:00:00,5050.0,Medicos,2022-04-19,3.0,8.0,1104.36,19.0,2022-04-19,3,0,0,3.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 04:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,3.0,0.0,0.0,0.0
2022-04-19 05:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 06:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 07:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 08:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 09:00:00,5050.0,Medicos,2022-04-19,1.0,25.0,4742.0,49.0,2022-04-19,9,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 10:00:00,5050.0,Medicos,2022-04-19,0.0,0.0,0.0,0.0,0,10,1,22,0.0,0.0,1.0,0.0,22.0,0.0
2022-04-19 11:00:00,5050.0,Medicos,2022-04-19,4.0,19.0,3870.84,51.0,2022-04-19,11,1,0,4.0,0.0,0.0,0.0,0.0,0.0
2022-04-19 12:00:00,5050.0,Medicos,2022-04-19,11.0,72.0,24139.84,329.0,2022-04-19,12,1,0,11.0,0.0,4.0,0.0,4.0,0.0
2022-04-19 13:00:00,5050.0,Medicos,2022-04-19,65.0,409.0,150975.69,1942.0,2022-04-19,13,1,0,65.0,0.0,11.0,0.0,11.0,0.0
2022-04-19 14:00:00,5050.0,Medicos,2022-04-19,95.0,466.0,148292.96,2286.0,2022-04-19,14,1,0,95.0,0.0,65.0,0.0,65.0,1.0
2022-04-19 15:00:00,5050.0,Medicos,2022-04-19,57.0,290.0,98907.63,1048.0,2022-04-19,15,1,0,57.0,0.0,95.0,0.0,95.0,2.0
2022-04-19 16:00:00,5050.0,Medicos,2022-04-19,162.0,570.0,210048.83,6240.0,2022-04-19,16,1,0,162.0,0.0,57.0,0.0,57.0,1.0
2022-04-19 17:00:00,5050.0,Medicos,2022-04-19,37.0,161.0,57080.37,686.0,2022-04-19,17,1,0,37.0,0.0,162.0,0.0,162.0,3.0
2022-04-19 18:00:00,5050.0,Medicos,2022-04-19,30.0,157.0,59437.91,942.0,2022-04-19,18,1,0,30.0,0.0,37.0,0.0,37.0,1.0
2022-04-19 19:00:00,5050.0,Medicos,2022-04-19,24.0,73.0,24924.81,473.0,2022-04-19,19,1,0,24.0,0.0,30.0,0.0,30.0,1.0
2022-04-19 20:00:00,5050.0,Medicos,2022-04-19,30.0,135.0,60142.26,603.0,2022-04-19,20,1,0,30.0,0.0,24.0,0.0,24.0,0.0
2022-04-19 21:00:00,5050.0,Medicos,2022-04-19,45.0,157.0,52938.79,778.0,2022-04-19,21,1,0,45.0,0.0,30.0,0.0,30.0,1.0
2022-04-19 22:00:00,5050.0,Medicos,2022-04-19,17.0,36.0,10273.71,160.0,2022-04-19,22,1,0,17.0,0.0,45.0,0.0,45.0,1.0
2022-04-19 23:00:00,5050.0,Medicos,2022-04-19,12.0,42.0,9918.54,283.0,2022-04-19,23,0,0,12.0,0.0,17.0,0.0,0.0,0.0
2022-04-20 00:00:00,5050.0,Medicos,2022-04-20,5.0,17.0,3543.02,63.0,2022-04-20,0,0,0,5.0,0.0,12.0,0.0,0.0,0.0
2022-04-20 01:00:00,5050.0,Medicos,2022-04-20,3.0,23.0,7016.39,76.0,2022-04-20,1,0,0,3.0,0.0,5.0,0.0,0.0,0.0
2022-04-20 02:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,3.0,0.0,0.0,0.0
2022-04-20 03:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 04:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 05:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 06:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 07:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 08:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 09:00:00,5050.0,Medicos,2022-04-20,2.0,22.0,8448.51,49.0,2022-04-20,9,0,0,2.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 10:00:00,5050.0,Medicos,2022-04-20,1.0,25.0,6032.24,88.0,2022-04-20,10,1,22,1.0,0.0,2.0,0.0,22.0,0.0
2022-04-20 11:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,1.0,0.0,1.0,0.0
2022-04-20 12:00:00,5050.0,Medicos,2022-04-20,0.0,0.0,0.0,0.0,0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 13:00:00,5050.0,Medicos,2022-04-20,89.0,581.0,180976.25,2415.0,2022-04-20,13,1,0,89.0,0.0,0.0,0.0,0.0,0.0
2022-04-20 14:00:00,5050.0,Medicos,2022-04-20,78.0,439.0,135679.34,1782.0,2022-04-20,14,1,0,78.0,0.0,89.0,0.0,89.0,2.0
2022-04-20 15:00:00,5050.0,Medicos,2022-04-20,66.0,288.0,189908.26,2264.0,2022-04-20,15,1,0,66.0,0.0,78.0,0.0,78.0,1.0
2022-04-20 16:00:00,5050.0,Medicos,2022-04-20,46.0,234.0,103940.04,1446.0,2022-04-20,16,1,0,46.0,0.0,66.0,0.0,66.0,1.0
2022-04-20 17:00:00,5050.0,Medicos,2022-04-20,31.0,145.0,52328.4,576.0,2022-04-20,17,1,0,31.0,0.0,46.0,0.0,46.0,1.0
2022-04-20 18:00:00,5050.0,Medicos,2022-04-20,43.0,250.0,76687.57,805.0,2022-04-20,18,1,0,43.0,0.0,31.0,0.0,31.0,1.0
2022-04-20 19:00:00,5050.0,Medicos,2022-04-20,33.0,120.0,50430.77,567.0,2022-04-20,19,1,0,33.0,0.0,43.0,0.0,43.0,1.0
2022-04-20 20:00:00,5050.0,Medicos,2022-04-20,37.0,123.0,46436.51,597.0,2022-04-20,20,1,0,37.0,0.0,33.0,0.0,33.0,1.0
2022-04-20 21:00:00,5050.0,Medicos,2022-04-20,42.0,170.0,36539.66,694.0,2022-04-20,21,1,0,42.0,0.0,37.0,0.0,37.0,1.0
2022-04-20 22:00:00,5050.0,Medicos,2022-04-20,20.0,69.0,33405.65,229.0,2022-04-20,22,1,0,20.0,0.0,42.0,0.0,42.0,1.0
2022-04-20 23:00:00,5050.0,Medicos,2022-04-20,7.0,17.0,2943.12,39.0,2022-04-20,23,0,0,7.0,0.0,20.0,0.0,0.0,0.0
2022-04-21 00:00:00,5050.0,Medicos,2022-04-21,4.0,19.0,4063.95,53.0,2022-04-21,0,0,0,4.0,0.0,7.0,0.0,0.0,0.0
2022-04-21 01:00:00,5050.0,Medicos,2022-04-21,1.0,24.0,11334.65,104.0,2022-04-21,1,0,0,1.0,0.0,4.0,0.0,0.0,0.0
2022-04-21 02:00:00,5050.0,Medicos,2022-04-21,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-21 03:00:00,5050.0,Medicos,2022-04-21,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
